user_id,TypingSpeed,DwellTime,FlightTime,ErrorRate,TotalTime,NumKeys,SentenceComplexity,Emotion
66,4.406,91.731,209.436,0.0226,19.617,72,0.639,Neutral
47,6.745,93.185,89.459,0.0266,10.728,74,0.214,Happy
108,5.581,55.419,147.344,0.0272,19.954,103,0.414,Calm
99,5.104,62.24,161.527,0.0134,18.611,82,0.577,Calm
54,7.829,113.644,110.743,0.0392,18.585,122,0.17,Angry
19,5.621,81.865,105.464,0.0298,9.964,59,0.337,Calm
105,4.196,93.746,157.363,0.0269,6.361,24,0.547,Neutral
39,5.545,100.789,170.836,0.0213,11.431,74,0.383,Neutral
13,6.478,87.638,133.559,0.0438,16.453,109,0.277,Angry
20,2.084,144.565,165.02,0.0276,14.303,34,0.665,Sad
66,4.642,118.715,143.58,0.0294,21.426,109,0.468,Neutral
34,7.183,67.4,80.0,0.0393,13.0,102,0.161,Angry
114,7.092,115.966,169.941,0.0134,8.371,53,0.34,Happy
84,6.724,103.244,169.205,0.0284,8.66,52,0.474,Calm
8,6.693,95.187,88.65,0.0336,7.426,47,0.259,Happy
42,4.283,116.919,141.325,0.0279,17.86,88,0.471,Neutral
19,4.452,102.906,173.519,0.0267,11.292,45,0.649,Sad
70,5.956,112.357,146.835,0.0293,17.709,96,0.391,Angry
70,4.532,84.229,154.912,0.0363,24.849,113,0.586,Neutral
64,5.418,98.803,133.023,0.0752,6.369,33,0.402,Angry
37,5.191,106.368,160.611,0.0333,25.954,114,0.406,Sad
97,5.151,105.852,176.589,0.073,9.957,50,0.545,Angry
34,3.854,88.618,175.092,0.0243,10.031,32,0.578,Neutral
108,4.213,117.998,192.671,0.0534,5.922,21,0.548,Sad
90,6.714,74.993,124.753,0.0387,20.9,135,0.253,Angry
82,4.289,113.886,165.933,0.0255,6.429,26,0.559,Calm
6,5.188,90.242,110.74,0.0176,15.978,87,0.208,Sad
42,4.716,91.932,186.384,0.0308,13.385,64,0.578,Neutral
62,7.493,88.883,99.596,0.0133,7.665,61,0.065,Happy
5,6.772,74.172,180.762,0.024,16.209,119,0.532,Happy
33,6.781,104.274,169.03,0.0578,13.864,93,0.374,Angry
114,4.73,119.635,176.182,0.0235,18.543,74,0.444,Calm
88,5.122,90.803,163.781,0.0253,9.158,52,0.527,Neutral
60,7.171,76.859,136.809,0.0021,3.395,21,0.28,Happy
11,5.347,89.434,103.269,0.0028,16.403,80,0.277,Happy
6,7.571,68.746,99.518,0.0218,11.398,76,0.145,Happy
103,4.415,178.27,163.871,0.0452,18.347,90,0.505,Sad
43,5.518,105.419,106.196,0.0185,9.044,51,0.289,Happy
5,4.651,73.925,114.648,0.0211,23.379,113,0.447,Happy
10,3.763,126.829,159.433,0.0071,37.217,129,0.657,Neutral
92,3.786,72.206,140.967,0.0147,6.303,20,0.48,Calm
87,4.082,147.138,154.248,0.0294,15.208,67,0.565,Sad
47,4.28,127.547,182.09,0.0067,20.708,83,0.636,Calm
3,6.878,79.126,227.684,0.0615,11.721,92,0.553,Angry
15,8.021,123.004,178.064,0.0769,8.131,61,0.383,Angry
95,4.583,98.663,135.321,0.0173,19.42,90,0.431,Calm
30,8.327,84.755,105.193,0.0466,7.007,56,0.048,Angry
95,3.55,87.444,188.24,0.0236,13.625,54,0.708,Sad
119,4.167,91.928,145.844,0.0233,11.82,41,0.48,Sad
42,6.715,88.02,125.166,0.047,17.065,104,0.23,Angry
119,8.548,75.783,139.105,0.0316,13.881,106,0.182,Angry
112,4.099,108.52,194.034,0.024,19.5,71,0.639,Neutral
89,6.948,71.853,179.501,0.0362,10.032,63,0.456,Happy
3,5.836,117.778,126.926,0.0352,10.885,54,0.402,Angry
89,5.78,108.813,90.179,0.0342,13.23,69,0.272,Happy
97,5.549,127.302,152.453,0.0352,16.032,95,0.458,Neutral
21,5.22,59.384,137.881,0.0146,25.645,119,0.463,Happy
18,4.544,93.11,171.15,0.0531,29.176,116,0.528,Neutral
115,4.74,99.296,167.972,0.0182,17.819,77,0.546,Calm
87,3.845,98.196,129.301,0.0144,8.281,33,0.491,Calm
88,5.661,84.381,158.052,0.0296,11.994,64,0.452,Calm
113,5.901,116.775,136.138,0.0166,8.112,45,0.405,Calm
105,5.881,82.202,158.054,0.0015,15.253,101,0.46,Calm
45,6.881,108.884,157.522,0.0386,2.125,15,0.298,Neutral
35,5.139,158.093,171.286,0.03,7.635,33,0.502,Sad
11,5.056,88.393,122.084,0.0157,20.922,96,0.276,Calm
80,5.055,80.176,166.609,0.0005,6.371,28,0.515,Calm
104,4.395,107.026,174.802,0.0062,19.535,85,0.598,Sad
92,4.022,99.807,132.788,0.0377,26.928,119,0.552,Sad
108,7.465,109.454,151.33,0.0259,7.553,63,0.261,Happy
64,4.081,94.723,130.388,0.0333,23.936,83,0.438,Neutral
100,4.018,97.695,153.78,0.015,13.665,51,0.577,Calm
100,6.344,123.384,156.887,0.0294,11.194,62,0.42,Neutral
21,6.368,131.699,95.363,0.0634,16.252,95,0.282,Angry
58,5.605,124.653,199.468,0.0214,15.424,88,0.565,Calm
20,3.637,93.602,124.755,0.0307,11.423,48,0.499,Calm
119,4.466,112.351,163.204,0.0158,20.41,81,0.475,Calm
95,5.271,109.625,173.635,0.0174,6.649,36,0.419,Calm
14,6.58,62.466,157.094,0.0206,12.121,81,0.402,Happy
100,3.513,147.117,161.767,0.0271,34.696,116,0.581,Sad
119,5.685,111.834,90.645,0.0182,21.646,114,0.309,Neutral
108,7.569,69.907,111.61,0.0408,18.917,122,0.222,Angry
96,6.244,86.453,167.375,0.0523,11.761,61,0.472,Angry
17,4.186,112.723,128.661,0.0586,33.066,116,0.424,Neutral
33,3.907,125.91,146.125,0.0444,16.094,56,0.451,Sad
39,4.545,101.377,158.822,0.0281,9.167,44,0.506,Calm
68,6.0,116.924,165.993,0.0694,5.033,28,0.445,Angry
89,5.382,84.309,144.453,0.0026,7.89,46,0.426,Happy
98,6.705,80.505,141.767,0.0012,5.022,33,0.316,Happy
46,4.681,88.863,111.092,0.0852,7.368,40,0.409,Angry
31,4.727,113.189,156.894,0.0272,10.709,54,0.459,Calm
79,5.909,67.508,109.433,0.0389,8.66,51,0.316,Angry
104,5.967,96.346,174.539,0.0228,18.903,102,0.555,Neutral
60,4.703,80.743,159.977,0.0162,31.777,135,0.431,Calm
79,4.25,93.863,155.628,0.0378,30.998,119,0.513,Sad
10,2.888,103.701,166.741,0.0181,18.393,50,0.667,Sad
112,7.514,83.668,82.077,0.0069,11.662,78,0.057,Happy
117,5.711,94.256,89.815,0.0529,16.211,95,0.206,Angry
73,4.715,119.952,164.996,0.0121,18.316,75,0.479,Neutral
113,6.485,84.957,175.535,0.0515,15.07,94,0.434,Angry
25,4.629,133.591,174.146,0.0156,11.753,54,0.615,Neutral
44,4.379,102.991,164.673,0.0585,19.301,78,0.572,Neutral
94,4.021,145.592,157.367,0.054,20.778,97,0.533,Sad
112,4.209,86.283,104.335,0.0164,7.292,35,0.398,Sad
68,6.084,84.931,129.387,0.0104,15.321,89,0.412,Happy
94,4.627,98.93,167.759,0.031,17.983,70,0.511,Sad
65,5.034,124.645,105.47,0.036,18.161,83,0.34,Sad
39,5.141,96.181,161.225,0.0142,13.887,68,0.518,Calm
88,5.435,99.694,127.239,0.0127,8.91,41,0.353,Neutral
81,4.85,100.798,159.489,0.0252,4.43,24,0.518,Calm
29,6.993,69.909,134.431,0.0351,11.551,93,0.274,Happy
8,4.571,123.247,180.486,0.02,16.041,72,0.619,Sad
31,3.291,86.444,140.665,0.0187,27.915,103,0.501,Sad
90,5.006,107.645,185.724,0.0845,6.446,28,0.51,Angry
37,5.74,99.182,117.193,0.0127,19.856,110,0.284,Calm
113,5.609,100.731,135.275,0.0394,11.058,66,0.388,Neutral
62,3.422,133.611,120.621,0.011,14.234,49,0.479,Sad
49,5.666,94.96,148.786,0.0372,19.331,107,0.383,Neutral
77,5.805,128.574,186.223,0.029,13.22,66,0.427,Neutral
69,4.611,88.84,157.132,0.0197,12.697,50,0.545,Calm
120,5.147,99.221,148.231,0.0296,17.075,101,0.56,Calm
95,5.966,135.997,179.013,0.019,17.787,120,0.448,Sad
87,5.423,131.091,141.418,0.024,19.859,90,0.376,Calm
17,7.77,88.395,86.754,0.0426,7.902,66,0.107,Happy
47,8.044,77.579,135.4,0.0603,12.844,95,0.241,Angry
82,6.329,139.374,145.581,0.0025,5.021,32,0.287,Neutral
92,5.727,103.611,138.679,0.0062,4.802,31,0.343,Happy
112,4.492,92.046,151.836,0.0054,15.734,61,0.518,Sad
104,5.074,107.955,176.36,0.0051,13.876,67,0.564,Calm
86,5.81,101.408,109.228,0.0008,6.562,41,0.27,Calm
74,3.585,110.721,141.002,0.0236,19.42,72,0.536,Calm
79,5.067,105.176,167.296,0.0448,5.825,27,0.471,Sad
34,6.81,79.592,120.707,0.0165,6.698,41,0.269,Happy
61,5.269,108.607,151.637,0.0698,12.714,56,0.443,Sad
99,4.114,105.674,128.537,0.0123,28.12,114,0.451,Calm
52,5.668,94.695,140.997,0.0238,11.217,56,0.376,Calm
46,2.434,128.775,235.28,0.0371,12.425,33,0.861,Sad
17,5.733,115.037,80.0,0.048,11.813,62,0.294,Angry
3,3.471,98.595,194.698,0.0355,23.102,67,0.665,Sad
40,7.093,53.887,154.899,0.0323,18.935,112,0.299,Angry
4,5.885,87.861,115.344,0.0212,18.933,125,0.289,Happy
19,6.539,85.105,98.627,0.073,15.595,118,0.245,Angry
116,6.564,81.169,122.236,0.0427,9.678,53,0.244,Angry
60,3.827,114.764,146.965,0.0346,27.449,94,0.482,Sad
96,8.162,57.351,147.934,0.0402,7.966,59,0.191,Angry
46,5.662,107.88,96.646,0.0198,13.837,69,0.218,Sad
47,3.235,103.819,166.229,0.038,33.506,107,0.587,Neutral
75,4.341,100.232,176.842,0.028,12.975,52,0.561,Sad
10,6.039,89.052,150.355,0.0019,6.189,41,0.387,Happy
29,4.449,99.422,163.572,0.0242,14.554,74,0.574,Sad
111,6.475,123.618,128.262,0.0517,19.55,119,0.233,Angry
116,8.093,76.386,138.44,0.0302,2.531,21,0.275,Happy
39,5.516,83.671,108.513,0.0552,17.885,98,0.334,Angry
37,5.965,70.632,109.901,0.0377,4.699,25,0.259,Happy
57,5.102,89.384,144.473,0.064,5.401,28,0.534,Angry
97,4.537,112.733,178.029,0.0314,24.524,95,0.615,Sad
104,3.976,73.192,151.03,0.0504,3.972,17,0.526,Angry
116,5.591,102.774,132.346,0.0154,8.341,49,0.393,Calm
58,5.024,87.813,179.202,0.0445,16.299,90,0.615,Neutral
115,7.639,99.352,101.703,0.0178,16.074,129,0.216,Happy
38,2.55,125.543,185.77,0.0307,29.416,76,0.733,Sad
75,6.162,86.757,168.107,0.0271,11.779,82,0.382,Angry
62,4.831,146.437,83.17,0.0381,5.211,25,0.269,Sad
36,5.101,97.209,150.712,0.0641,25.704,133,0.435,Angry
93,5.818,120.959,176.401,0.0336,20.978,131,0.515,Calm
110,4.978,123.924,144.83,0.0128,12.524,58,0.525,Calm
76,7.731,72.646,171.291,0.0163,11.097,83,0.382,Happy
34,5.438,71.207,151.969,0.0298,15.47,78,0.385,Happy
98,6.093,63.862,125.506,0.0236,18.666,96,0.353,Happy
49,3.903,83.779,137.795,0.0468,9.996,38,0.445,Neutral
88,4.585,87.479,171.401,0.0219,17.378,83,0.557,Calm
26,4.517,86.154,151.482,0.0534,7.974,30,0.546,Neutral
76,4.191,134.11,173.524,0.0449,5.884,25,0.58,Sad
40,6.911,78.055,136.712,0.061,6.821,48,0.272,Angry
73,8.081,121.487,179.943,0.0509,16.135,116,0.348,Angry
52,4.682,127.872,161.343,0.046,6.835,28,0.517,Neutral
53,5.59,92.586,114.139,0.0172,18.787,96,0.264,Happy
101,4.364,92.757,143.404,0.0097,17.25,63,0.323,Calm
48,4.768,106.195,137.429,0.0075,6.79,32,0.461,Calm
102,6.44,59.358,158.462,0.0316,7.933,43,0.347,Neutral
116,6.53,50.0,139.471,0.0194,13.006,99,0.282,Happy
93,4.989,104.582,181.54,0.0246,12.149,54,0.52,Calm
17,5.19,109.657,157.64,0.021,21.768,107,0.416,Calm
42,4.733,58.894,125.436,0.03,20.11,107,0.402,Calm
16,4.806,117.684,244.778,0.0354,5.927,32,0.771,Sad
95,4.669,112.21,101.053,0.0337,19.215,87,0.41,Neutral
37,5.513,131.285,154.745,0.0239,16.505,102,0.444,Calm
1,5.545,98.581,143.745,0.0362,5.361,30,0.38,Calm
27,3.55,111.097,164.395,0.0324,17.21,64,0.548,Neutral
29,5.413,71.79,134.771,0.0167,17.339,94,0.362,Neutral
93,4.538,193.103,111.629,0.0027,16.876,66,0.389,Sad
111,6.04,92.218,189.526,0.0157,16.432,104,0.479,Happy
56,5.706,86.023,159.501,0.0181,11.795,75,0.476,Happy
91,6.456,105.868,80.0,0.0583,4.442,24,0.175,Angry
50,6.09,106.591,139.152,0.0312,18.684,97,0.408,Calm
28,7.837,85.685,154.222,0.052,10.701,83,0.331,Angry
99,7.276,129.202,137.171,0.0664,5.705,42,0.304,Angry
52,8.229,91.007,169.391,0.0566,7.873,70,0.292,Angry
83,4.998,113.503,126.754,0.0097,14.115,62,0.381,Happy
6,3.728,116.783,183.395,0.0114,13.014,51,0.674,Sad
85,5.364,65.943,149.652,0.0328,18.363,114,0.354,Calm
117,4.243,134.504,124.647,0.0477,24.602,103,0.423,Sad
26,3.435,86.014,169.749,0.0222,19.376,77,0.573,Neutral
33,5.436,106.277,159.65,0.0347,15.851,76,0.482,Calm
113,5.385,126.571,161.521,0.0184,10.156,54,0.582,Neutral
101,6.325,122.174,173.789,0.0166,12.567,77,0.407,Neutral
53,5.114,129.188,123.339,0.0422,7.083,40,0.42,Neutral
113,5.521,128.683,84.244,0.0305,10.434,49,0.381,Neutral
58,4.959,171.335,173.875,0.0262,23.489,107,0.601,Neutral
52,5.718,92.505,189.971,0.0482,8.414,46,0.497,Neutral
49,6.364,92.605,159.161,0.0138,9.12,63,0.403,Happy
23,5.627,121.939,117.218,0.0019,6.145,34,0.352,Calm
43,4.755,109.144,197.295,0.0446,15.29,80,0.655,Sad
44,7.599,58.911,147.281,0.0141,10.629,71,0.387,Happy
53,5.754,141.029,113.719,0.0375,23.722,121,0.347,Neutral
96,6.072,87.818,163.257,0.0281,19.128,110,0.38,Neutral
73,3.919,156.525,104.541,0.0493,26.261,88,0.379,Sad
2,5.141,86.205,155.281,0.0392,11.607,51,0.461,Angry
80,7.023,66.724,109.36,0.0129,7.837,55,0.262,Happy
76,4.714,113.061,128.128,0.0149,9.045,41,0.425,Sad
50,7.12,130.291,124.141,0.0653,7.638,61,0.324,Angry
112,5.064,118.724,161.766,0.0269,19.154,87,0.477,Calm
37,2.719,105.043,161.664,0.0307,42.693,128,0.697,Neutral
23,5.036,108.944,155.675,0.0412,18.929,85,0.44,Neutral
64,6.072,105.105,151.802,0.0298,5.282,34,0.385,Calm
5,5.947,60.113,131.282,0.0193,10.12,58,0.359,Happy
74,5.918,110.647,144.819,0.0573,18.265,93,0.409,Angry
60,6.809,74.559,206.356,0.0284,7.714,55,0.499,Neutral
22,4.448,93.938,182.299,0.0186,6.765,28,0.631,Calm
7,3.788,88.181,163.028,0.0338,32.125,115,0.61,Neutral
114,4.939,83.008,196.177,0.0038,25.1,127,0.559,Neutral
13,7.47,119.802,143.105,0.0545,9.134,66,0.306,Angry
59,5.667,72.393,162.452,0.0355,12.582,67,0.392,Angry
12,4.392,99.832,168.08,0.0233,7.439,38,0.645,Sad
20,6.389,86.193,130.69,0.0182,11.254,68,0.319,Neutral
56,3.449,155.125,159.524,0.0338,3.978,15,0.555,Sad
85,7.439,92.794,172.347,0.0602,10.212,75,0.292,Angry
56,4.89,152.401,124.661,0.0153,15.083,69,0.348,Neutral
81,7.311,94.952,106.037,0.029,6.096,48,0.195,Happy
39,5.72,107.619,115.149,0.0131,15.119,96,0.322,Calm
60,5.392,93.791,155.985,0.0302,12.632,63,0.478,Happy
87,4.519,97.179,155.143,0.0258,13.251,63,0.527,Sad
4,4.613,64.138,128.522,0.0133,27.342,107,0.412,Neutral
107,4.65,97.545,154.22,0.0219,22.713,109,0.532,Neutral
61,5.732,101.843,156.184,0.0095,19.003,110,0.526,Neutral
71,4.006,129.849,192.852,0.0158,7.39,26,0.717,Sad
56,5.191,109.859,161.732,0.0078,22.475,100,0.407,Neutral
1,6.36,91.901,138.477,0.0167,22.743,127,0.401,Happy
11,6.0,107.87,169.704,0.0166,16.113,86,0.405,Calm
37,5.69,103.315,181.343,0.0211,13.749,68,0.468,Calm
59,5.758,97.775,144.498,0.0321,14.727,73,0.366,Happy
54,6.538,63.892,160.859,0.0015,9.769,57,0.351,Happy
72,7.584,105.266,123.279,0.0278,12.839,113,0.234,Happy
61,5.134,111.713,130.623,0.0182,20.047,103,0.412,Calm
76,4.723,101.003,167.225,0.0093,26.7,115,0.524,Sad
1,4.44,110.082,206.094,0.0282,21.467,87,0.695,Sad
111,3.335,136.945,198.412,0.0662,33.832,124,0.785,Sad
94,7.526,107.346,195.881,0.0747,7.444,52,0.402,Angry
62,5.53,89.917,167.905,0.0206,21.069,102,0.509,Calm
45,4.768,71.804,165.456,0.0171,7.977,40,0.489,Calm
53,5.295,84.198,157.389,0.0495,12.999,63,0.392,Neutral
72,5.479,114.52,117.0,0.0217,19.833,102,0.274,Calm
45,3.432,90.637,201.994,0.0363,24.182,90,0.756,Sad
72,7.833,68.907,135.26,0.0402,2.978,25,0.204,Angry
27,5.0,70.665,165.885,0.0611,11.019,57,0.514,Angry
91,5.658,89.027,167.261,0.0103,6.641,32,0.534,Neutral
4,4.759,75.453,141.457,0.0207,7.201,32,0.516,Calm
99,4.265,106.561,153.49,0.0127,11.282,50,0.576,Calm
114,6.105,95.194,151.37,0.0257,5.749,32,0.387,Calm
48,7.349,99.902,100.302,0.0109,3.95,24,0.159,Happy
110,8.591,80.384,161.395,0.0243,13.967,109,0.192,Happy
25,5.034,120.174,165.724,0.0191,6.349,32,0.514,Neutral
120,5.857,87.141,168.785,0.0182,21.516,108,0.467,Happy
52,4.951,91.241,119.563,0.0362,17.01,84,0.372,Neutral
111,4.647,97.628,168.425,0.0153,15.084,70,0.583,Calm
98,5.884,98.121,145.764,0.014,11.739,76,0.392,Happy
6,3.574,124.301,186.843,0.0326,24.379,88,0.634,Sad
11,5.345,126.973,120.705,0.0599,20.767,101,0.27,Angry
36,5.587,73.282,156.89,0.0189,22.866,119,0.445,Calm
40,7.383,113.705,132.42,0.0279,2.477,16,0.265,Angry
14,5.885,71.899,173.115,0.0624,9.649,57,0.48,Angry
58,7.936,62.319,135.936,0.02,3.337,23,0.114,Happy
8,5.467,92.196,124.058,0.0438,11.784,55,0.36,Angry
50,5.064,103.969,95.416,0.0176,11.764,61,0.318,Happy
25,4.296,106.269,188.995,0.03,10.208,45,0.645,Neutral
65,4.771,107.264,134.648,0.0056,6.658,36,0.455,Calm
42,6.263,104.421,108.96,0.0115,9.895,65,0.154,Happy
105,5.931,77.156,146.547,0.034,21.726,119,0.342,Happy
13,5.618,90.96,117.775,0.014,18.266,114,0.378,Calm
86,3.106,141.84,190.108,0.0366,38.331,111,0.644,Sad
114,5.114,106.795,153.409,0.0052,15.047,83,0.48,Calm
81,4.3,142.995,141.383,0.0054,9.001,37,0.518,Sad
54,4.827,91.569,187.636,0.0315,11.049,57,0.507,Neutral
113,4.356,78.197,165.568,0.0152,22.982,84,0.592,Calm
9,5.516,122.43,111.847,0.0179,6.345,29,0.329,Neutral
12,6.08,55.802,166.884,0.0202,7.371,45,0.377,Happy
119,6.072,121.325,163.419,0.0239,17.999,107,0.385,Happy
68,5.808,113.307,131.477,0.0037,22.013,108,0.355,Angry
37,5.406,110.616,164.814,0.0217,20.145,98,0.387,Neutral
25,6.88,68.488,130.953,0.0472,10.274,61,0.327,Happy
63,6.651,104.388,150.005,0.0131,14.12,84,0.338,Happy
101,4.389,100.342,148.392,0.0148,28.702,115,0.466,Neutral
35,4.174,99.611,221.849,0.0385,6.267,27,0.789,Sad
77,6.265,92.479,116.994,0.0296,11.643,70,0.293,Happy
47,7.287,84.246,140.455,0.0216,10.822,69,0.251,Happy
26,4.612,134.293,154.18,0.0373,14.639,61,0.501,Sad
110,3.693,142.326,175.872,0.0465,19.755,80,0.556,Sad
115,6.487,96.191,145.821,0.0168,9.639,60,0.399,Happy
36,5.012,75.652,182.689,0.0044,23.403,126,0.556,Calm
99,7.668,71.154,142.714,0.0981,18.021,119,0.208,Angry
114,6.003,97.177,123.76,0.0034,19.026,117,0.347,Happy
64,5.128,89.585,229.99,0.0384,4.626,26,0.665,Sad
77,6.352,97.089,108.508,0.0233,21.699,122,0.333,Calm
58,7.296,111.107,150.064,0.0693,9.637,79,0.215,Angry
99,6.186,101.092,148.189,0.0307,3.484,19,0.309,Calm
44,5.64,116.885,165.486,0.0378,2.932,15,0.662,Neutral
36,4.474,81.096,147.473,0.0044,16.183,66,0.478,Calm
60,5.581,85.192,128.413,0.0477,12.411,73,0.439,Neutral
98,5.585,144.837,182.048,0.0419,21.434,111,0.572,Sad
42,4.194,93.514,127.063,0.0305,22.997,90,0.483,Calm
24,6.334,148.665,196.612,0.0418,16.117,109,0.488,Neutral
12,4.438,88.024,102.65,0.0345,6.206,25,0.397,Happy
103,5.197,106.267,140.971,0.0296,18.109,98,0.409,Happy
61,4.709,139.143,174.992,0.0214,6.75,35,0.555,Sad
38,5.763,115.674,194.495,0.0226,7.39,36,0.526,Sad
45,5.084,106.021,147.331,0.0103,26.175,112,0.424,Sad
57,6.093,105.202,162.999,0.0343,10.239,54,0.424,Calm
75,4.255,108.777,133.434,0.0522,24.453,114,0.345,Sad
6,6.339,52.47,121.476,0.0225,3.214,17,0.222,Happy
49,4.285,110.403,178.616,0.0217,18.835,71,0.652,Neutral
84,7.941,95.215,132.464,0.0208,3.757,34,0.204,Happy
10,4.033,108.807,219.651,0.0053,14.566,50,0.724,Sad
60,7.595,53.291,129.431,0.0171,8.793,62,0.261,Happy
39,5.265,118.966,166.389,0.0225,8.908,45,0.595,Calm
50,6.543,101.364,110.214,0.0457,6.208,43,0.212,Neutral
32,5.829,115.205,153.479,0.024,16.68,105,0.395,Calm
98,4.948,82.867,140.233,0.0797,21.635,91,0.467,Neutral
120,6.079,117.512,130.94,0.0332,11.777,70,0.246,Happy
53,6.659,67.332,178.104,0.0713,2.884,19,0.425,Angry
92,6.993,115.29,181.009,0.0583,11.875,97,0.449,Angry
91,9.0,110.056,109.818,0.039,7.9,65,0.087,Angry
98,3.83,71.868,131.607,0.0427,34.232,126,0.347,Neutral
105,6.079,115.09,151.212,0.0317,8.111,50,0.313,Neutral
42,4.163,120.52,165.557,0.0252,31.788,127,0.59,Sad
85,4.811,94.689,142.296,0.0415,22.175,96,0.469,Calm
51,7.381,103.854,157.923,0.0649,12.91,102,0.315,Angry
9,5.079,89.81,155.172,0.0274,16.412,92,0.431,Happy
101,3.806,103.66,187.059,0.0251,26.514,94,0.653,Sad
68,6.816,79.73,161.859,0.0995,6.698,50,0.453,Angry
13,5.409,94.529,141.87,0.017,14.627,67,0.371,Happy
60,8.125,91.475,101.649,0.05,10.51,84,0.064,Angry
92,4.307,129.831,120.054,0.0379,23.317,116,0.373,Sad
66,4.739,133.226,177.692,0.0442,16.636,68,0.593,Neutral
58,4.75,105.446,138.355,0.0168,7.159,36,0.344,Calm
38,7.66,122.726,161.205,0.0305,3.698,25,0.336,Angry
28,5.32,114.308,187.736,0.0264,10.577,55,0.57,Sad
75,4.631,134.098,156.397,0.0278,9.947,43,0.526,Happy
48,7.341,57.142,181.8,0.0601,9.544,62,0.449,Angry
36,5.511,111.678,172.989,0.0828,7.447,35,0.549,Angry
120,4.716,75.386,137.958,0.061,5.898,26,0.384,Angry
68,5.502,69.572,117.349,0.0545,3.585,17,0.353,Angry
10,5.274,108.139,140.808,0.0776,15.851,86,0.433,Neutral
82,5.568,100.749,162.571,0.0046,28.103,130,0.388,Calm
36,5.219,146.343,140.229,0.0268,27.954,123,0.365,Sad
75,7.458,79.972,130.151,0.0876,11.957,90,0.217,Angry
39,6.223,108.635,173.988,0.0226,17.753,108,0.384,Calm
13,4.461,103.243,162.902,0.0285,25.593,97,0.483,Neutral
77,6.164,103.919,152.099,0.0096,13.781,82,0.358,Calm
106,5.323,138.281,145.388,0.0287,25.848,124,0.402,Happy
4,3.808,129.077,175.836,0.0321,4.045,15,0.623,Sad
78,5.942,92.129,139.485,0.0206,20.194,114,0.433,Angry
50,5.961,76.191,163.912,0.0556,7.595,52,0.414,Angry
53,4.868,113.263,245.24,0.0415,10.405,58,0.869,Sad
117,7.549,93.154,132.587,0.073,8.96,61,0.238,Angry
87,4.849,134.07,155.569,0.0206,11.461,64,0.428,Neutral
51,7.4,102.683,91.1,0.024,15.89,131,0.101,Happy
117,5.206,104.767,136.81,0.026,10.653,60,0.318,Happy
2,4.16,117.033,248.435,0.0207,5.056,18,0.88,Sad
2,5.909,87.741,116.21,0.0225,18.244,122,0.161,Happy
26,5.657,95.126,153.814,0.0556,17.605,89,0.458,Angry
9,7.671,110.825,146.634,0.0383,7.095,58,0.258,Angry
112,4.54,93.648,239.92,0.0197,6.675,27,0.782,Neutral
73,5.406,111.566,159.307,0.0719,5.668,35,0.472,Angry
81,6.187,113.93,156.246,0.0128,15.402,107,0.414,Happy
101,4.927,78.644,143.497,0.0387,14.431,70,0.51,Calm
114,6.421,126.182,128.191,0.0411,14.315,100,0.31,Angry
120,6.953,98.362,124.612,0.0675,3.088,21,0.212,Angry
45,4.192,135.077,156.506,0.0375,6.996,31,0.533,Neutral
1,4.81,87.698,197.384,0.022,25.972,107,0.63,Sad
39,6.51,77.669,120.968,0.0002,10.025,69,0.293,Happy
52,5.071,128.557,117.785,0.023,23.32,125,0.392,Happy
109,5.86,88.512,157.478,0.0625,11.071,69,0.394,Angry
62,5.09,106.493,148.068,0.0065,18.179,89,0.491,Calm
32,4.559,108.935,141.784,0.0271,16.977,69,0.511,Sad
118,6.575,63.051,130.007,0.007,10.979,71,0.25,Happy
83,4.441,90.185,135.539,0.0359,9.787,42,0.438,Calm
112,3.899,126.566,170.594,0.0428,15.523,54,0.631,Sad
70,6.692,118.442,138.955,0.0732,3.023,18,0.258,Angry
73,6.255,91.927,102.043,0.0177,21.459,125,0.23,Happy
